323;PA-321;05.01.19;MIK;0;Showcase 1 Pintu;PONTIANAK;PA;2021;2021;Aqua;NULL;NULL;SURYA MAKMUR ELEKTRONIK;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
328;PA-326;04.01.10;MIK;1;Alat Lainnya ( Bio Safety Cabinet );PONTIANAK;PA;2020;2020;Biobase;NULL;NULL;PT. BAMAS;50000000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
329;PA-327;03.02.04;KOR_04;0;Kursi Tunggu ( Plastik Merah );PONTIANAK;PA;2021;2021;Informa;NULL;NULL;Informa;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
330;PA-328;03.01.13;MIK;0;Meja Lainnya ( Lipat Kecil );PONTIANAK;PA;2021;2021;NULL;NULL;NULL;INFORMA;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
331;PA-329;05.04.24;MIK;0;Lampu UV;PONTIANAK;PA;2021;2021;Krisbow;NULL;NULL;PT. KRISBOW INDONESIA;658000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
332;PA-330;05.04.11;MIK;0;Telepon;PONTIANAK;PA;2019;2019;Panasonic;KX- TS820 MXW;NULL;Cahaya Elektronik;275000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;public/databrg/33/332/1658471548376152302488753982469_61a2e69f1779bd13a37a34962e0dab88.jpg;0000-00-00 00:00:00;0000-00-00 00:00:00
333;PA-331;03.04.03;SDM;0;Rak ( Kertas );PONTIANAK;PA;2021;2021;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;public/databrg/33/333/16585428908372622687669542568093_4c85eb47e003067b934dc64188dcdc3c.jpg;0000-00-00 00:00:00;0000-00-00 00:00:00
334;PA-332;05.01.14;VIP;0;Jam Dinding;PONTIANAK;PA;2019;2019;Seiko;NULL;NULL;Prima Jaya;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
335;PA-333;06.02.06;LAB;0;Keranjang ( Pakaian );PONTIANAK;PA;2021;2021;NULL;NULL;NULL;INFORMA;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
336;PA-334;05.03.04;VIP;0;Ac 1.5 PK;PONTIANAK;PA;2019;2019;Daikin;NULL;NULL;PAK REVI;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
337;PA-335;06.02.07;MIK;0;Tempat Sampah / Limbah;PONTIANAK;PA;2019;2019;Krisbow;10 Liter;NULL;Ace Hardware;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
338;PA-336;06.02.07;MIK;0;Tempat Sampah / Limbah;PONTIANAK;PA;2019;2019;Krisbow;10 Liter;NULL;Ace Hardware;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
340;PA-338;05.02.02;RFO;0;UPS;PONTIANAK;PA;2019;2019;Cyber Power;1000 VA;1AC9N3000133;Sion Computer;1445454;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
341;PA-339;05.04.20;RPS.02;0;Scanner;PONTIANAK;PA;2019;2019;Zebra Tech Corp;DS 2208;190020 1050075;NULL;1649000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
342;PA-340;05.04.03;RPS.01;0;Komputer PC ( AIO Touchscreen );PONTIANAK;PA;2019;2019;Dell;3277TS;CN-0TNC4R-PE200-8CS-0171-A00;MITRA PERSADA;11575000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;public/databrg/33/342/1658535754109857640941118919207_3897ff311f4392452159dfe0c67e9a86.jpg;0000-00-00 00:00:00;0000-00-00 00:00:00
343;PA-341;05.04.20;MCU;0;Scanner;PONTIANAK;PA;2019;2019;Zebra Tech Corp;D5 2208;NULL;NULL;1649000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
344;PA-342;04.01.09;LAB;0;Mikroskop;PONTIANAK;PA;2019;2019;Olympus;CX 33 ;8F44977 201 806;PT. Fajar Mas Murni;30000000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;public/databrg/33/344/16583795630224409661942529810432_232126892b701ae7a5b7568ed99fe1d1.jpg;0000-00-00 00:00:00;0000-00-00 00:00:00
347;PA-345;05.04.20;LAB;0;Scanner;PONTIANAK;PA;2019;2019;Zebra Tech Corp;DS 2208;VB 05008427;NULL;1649000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
348;PA-346;05.04.17;LAB;KSO;Printer Desk Jet ( Epson Sysmex );PONTIANAK;PA;2019;2019;Epson;L 120;TP2 K683953;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;public/databrg/33/348/16584594813481505958514883515396_6f17ceb8f141780061b28a7f88695f77.jpg;0000-00-00 00:00:00;0000-00-00 00:00:00
351;PA-349;05.04.20;MCU;0;Scanner;PONTIANAK;PA;2023;2023;Zebra Tech Corp;D5 1001;NULL;NULL;1350000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
353;PA-351;05.02.02;USG;0;UPS ( USG Mobile );PONTIANAK;PA;2019;2019;G Power;800 VA;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
356;PA-354;05.02.02;MIK;0;UPS ;PONTIANAK;PA;2019;2019;Cyber Power;1000 VA;NULL;Sion Computer;1445454;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
360;PA-358;05.04.17;KEU;0;Printer Desk Jet ( Brother );PONTIANAK;PA;2019;2019;Brother;MFC - T810W;E78675D9H892920;Sion Computer;4150000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;public/databrg/33/360/16584588537921267105848015816797_b4463089472f2e236b4aa7a6951f52bf.jpg;0000-00-00 00:00:00;0000-00-00 00:00:00
361;PA-359;05.01.19;LAB;0;Showcase 1 Pintu;PONTIANAK;PA;2020;2020;Gea;282 L / EXPO-37FC;020 2063;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
362;PA-360;05.02.02;RPS.01;0;UPS;PONTIANAK;PA;2021;2021;ICA;CP 1400;1C1G62004352;PT. ICA;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
364;PA-362;05.01.14;FDR;0;Jam Dinding;PONTIANAK;PA;2019;2019;Seiko;NULL;NULL;Prima Jaya;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
365;PA-363;05.04.03;RFO;0;Komputer PC ( AIO );PONTIANAK;PA;2019;2019;Dell;3050 AIO;CN-0PM3F7-PE200-84S-0513-A00;Sion Computer;7899000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;public/databrg/33/365/16585443854478963625126869722022_c2392c30401def26d64c012b45254440.jpg;0000-00-00 00:00:00;0000-00-00 00:00:00
366;PA-364;05.04.11;FDR;0;Telepon;PONTIANAK;PA;2019;2019;Panasonic;KX- TS820 MXW;SCA KD1 48893;Cahaya Elektronik;275000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
367;PA-365;05.04.17;ADM;0;Printer Desk Jet ( MFC-J3530DW );PONTIANAK;PA;2019;2019;Brother;MFC- J3530DW;E76998E9H 372053;Sion Computer;5550000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
368;PA-366;05.03.04;SVR;0;Ac 1 PK;PONTIANAK;PA;2019;2019;Daikin;FTV 25 BXV14;KO3 6429;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
369;PA-367;05.03.04;SVR;0;Ac 1 PK;PONTIANAK;PA;2019;2019;Daikin;FTV 25 BXV14;KO3 5853;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
371;PA-369;04.01.06;LAB;0;Alat Pembantu Lab ( Rotator);PONTIANAK;PA;2020;2020;Orbital Shaker;VRN-200;1806347;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
372;PA-370;04.01.06;LAB;0;Alat Pembantu Lab ( Waterbath );PONTIANAK;PA;2020;2020;Digital Thermostatic;H-WBE-8L;140618714;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
373;PA-371;04.01.06;LAB;0;Alat Pembantu Lab ( Incubator );PONTIANAK;PA;2020;2020;Binder;NULL;2018 00000 22357;CV. Berkat Saintifindo;17500000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
374;PA-372;04.01.06;LAB;0;Alat Pembantu Lab ( Oven );PONTIANAK;PA;2020;2020;Binder;NULL;2017 00000 12835;CV. Berkat Saintifindo;16500000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
375;PA-373;05.04.24;RPS.01;0;Lampu UV;PONTIANAK;PA;2021;2021;Krisbow;NULL;NULL;PT. KRISBOW INDONESIA;658000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
376;PA-374;04.01.01;LAB;0;Alat Pengambilan & Penanganan Sampel ( Centrifuge Swing );PONTIANAK;PA;2019;2019;Eppendorf;5702;5702 113 48649;NULL;60375000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
377;PA-375;04.01.01;LAB;0;Alat Pengambilan & Penanganan Sampel ( Centrifuge FIx );PONTIANAK;PA;2019;2019;Eppendorf;5702;5702 iK 549115;NULL;54232750;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
378;PA-376;05.01.19;LAB;0;Showcase 2 Pintu;PONTIANAK;PA;2021;2021;Gea;1050 L / EXPO-1050AH/CN;020 3002;Surya Makmur;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
379;PA-377;05.01.11;LAB;0;Lemari Es;PONTIANAK;PA;2020;2020;LG 2 Pintu;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
380;PA-378;03.04.01;MKT;0;Lemari Arsip ( Sliding );PONTIANAK;PA;2019;2019;Informa;NULL;NULL;Informa;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;public/databrg/33/380/16584598870718230502076362634234_af5ac6b59ef8418bb1c27a440252aed1.jpg;0000-00-00 00:00:00;0000-00-00 00:00:00
381;PA-379;03.04.03;KOR_03;0;Rak ( 5 Susun );PONTIANAK;PA;2020;2020;Informa;NULL;NULL;Informa;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
382;PA-380;03.04.03;LOG;0;Rak ( Besi 6 Susun );PONTIANAK;PA;2020;2020;Informa;NULL;NULL;Informa;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
383;PA-381;06.03.12;LAB;0;Gantungan ( Jas Lab );PONTIANAK;PA;2020;2020;Informa;NULL;NULL;Informa;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
384;PA-382;06.02.06;KOR_02;0;Keranjang ( Pakaian );PONTIANAK;PA;2020;2020;Informa;NULL;NULL;Informa;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
385;PA-383;03.02.01;RFO;0;Kursi Kerja ( Statis );PONTIANAK;PA;2019;2019;Informa;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
386;PA-384;03.02.01;LAB;0;Kursi Kerja ( Bulat Roda );PONTIANAK;PA;2020;2021;Chairman;NULL;NULL;GRAHA EMPORIUM;600000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
387;PA-385;03.02.01;LAB;0;Kursi Kerja ( Bulat Roda );PONTIANAK;PA;2020;2021;Chairman;NULL;NULL;GRAHA EMPORIUM;600000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
388;PA-386;03.02.01;LAB;0;Kursi Kerja ( Bulat Roda );PONTIANAK;PA;2020;2021;Chairman;NULL;NULL;GRAHA EMPORIUM;600000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
389;PA-387;03.02.01;LAB;0;Kursi Kerja ( Bulat Roda );PONTIANAK;PA;2020;2021;Chairman;NULL;NULL;GRAHA EMPORIUM;600000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
390;PA-388;05.04.03;ADM;0;Komputer PC ( AIO );PONTIANAK;PA;2019;2019;HP;22- c0031i;NULL;Sion Computer;12000000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
391;PA-389;05.04.03;ADM;0;Komputer PC ( AIO );PONTIANAK;PA;2019;2019;HP;24- df1012d;NULL;Sion Computer;8200000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
392;PA-390;05.04.11;USG;0;Telepon;PONTIANAK;PA;2019;2019;Panasonic;KX- TS820 MXW;5CAD150344;Cahaya Elektronik;275000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;public/databrg/33/392/1658471630955916321819307710411_594c393e81bb95bb5eb43cc58d39e317.jpg;0000-00-00 00:00:00;0000-00-00 00:00:00
393;PA-391;05.04.17;MKT;0;Printer Desk Jet ( Brother );PONTIANAK;PA;2019;2019;Brother;DCP - T310;E78655H8H29 9100;Sion Computer;2100000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;public/databrg/33/393/16584620624083702767084618285342_3dab60eafad40086b0a1c83e13ce69e2.jpg;0000-00-00 00:00:00;0000-00-00 00:00:00
394;PA-392;05.04.17;RFO;0;Printer Desk Jet ( Brother );PONTIANAK;PA;2019;2019;Brother;DCP - T220;E78655H8H29 8947;Asterindo;1925000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;public/databrg/33/394/16584621220268412919746808014486_d5cbe27fdac8541c4e3e0031b5dda563.jpg;0000-00-00 00:00:00;0000-00-00 00:00:00
395;PA-393;05.04.17;LAB;0;Printer Desk Jet ( MFC-J3530DW );PONTIANAK;PA;2020;2020;Brother;MFC- J3530DW;E76998E9H 372518;Sion Computer;5550000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
396;PA-394;05.02.02;SVR;0;UPS;PONTIANAK;PA;2019;2019;Cyber Power;1500 VA/ 900 W;NULL;Sion Computer;1445454;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
397;PA-395;05.02.02;RFO;0;UPS;PONTIANAK;PA;2019;2019;Cyber Power;2200 VA/ 1320 W;1A55T3000008;Sion Computer;3022727;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
398;PA-396;04.01.09;LAB;0;Mikroskop;PONTIANAK;PA;2019;2019;Olympus;CX 33;8F45363 201 806;PT. Fajar Mas Murni;30000000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
399;PA-397;03.01.01;MKT;0;Meja Kerja;PONTIANAK;PA;2019;2019;Informa;NULL;NULL;Informa;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;public/databrg/33/399/IMG20220723080512_4ced7f13d3784638ddb817397f4baf9e.jpg;0000-00-00 00:00:00;0000-00-00 00:00:00
400;PA-398;03.01.01;EKG;0;Meja Kerja;PONTIANAK;PA;2019;2019;Informa;NULL;NULL;Informa;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;public/databrg/33/400/16585419065193547988023914581262_6a46fd1cd397a8165daee94acce704bf.jpg;0000-00-00 00:00:00;0000-00-00 00:00:00
401;PA-399;03.01.01;SDM;0;Meja Kerja;PONTIANAK;PA;2019;2019;Informa;NULL;NULL;Informa;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;public/databrg/33/401/16585413703736141841832799808712_4cdf2a23e3080b339a0b022a1c5d3c83.jpg;0000-00-00 00:00:00;0000-00-00 00:00:00
402;PA-400;03.02.01;FDR;0;Kursi Kerja ( Merah Roda );PONTIANAK;PA;2019;2019;Informa;NULL;NULL;Informa;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
403;PA-401;03.02.01;USG;0;Kursi Kerja ( Merah Roda );PONTIANAK;PA;2019;2019;Informa;NULL;NULL;Informa;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
404;PA-402;03.02.01;TMT;0;Kursi Kerja ( Merah Roda );PONTIANAK;PA;2019;2019;Informa;NULL;NULL;Informa;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
405;PA-403;03.02.01;LAB;0;Kursi Kerja ( Bulat Roda );PONTIANAK;PA;2019;2021;Chairman;NULL;NULL;GRAHA EMPORIUM;600000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
406;PA-404;03.04.04;GNZ;0;Lemari Karyawan / Loker;PONTIANAK;PA;2020;2020;Informa;NULL;NULL;Informa;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;public/databrg/33/406/16585357991688928731058930884912_2e4f3a2dc07c1a8800bcda9ef1893ef7.jpg;0000-00-00 00:00:00;0000-00-00 00:00:00
407;PA-405;05.03.04;LOG;0;Ac 1 PK;PONTIANAK;PA;2019;2019;Daikin;FTV 25 BXV14;KO3 1612;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
408;PA-406;05.01.14;USG;0;Jam Dinding;PONTIANAK;PA;2019;2019;Seiko;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
409;PA-407;03.04.03;ADM;0;Rak ( Kayu 3 Susun );PONTIANAK;PA;2020;2020;Informa;NULL;NULL;Informa;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
410;PA-408;03.05.01;KCB;0;White Board;PONTIANAK;PA;2020;2020;NULL;L (120CM) P (60CM);L (120CM) P (60CM);NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;public/databrg/33/410/1658541110580621081789920613896_41c9c634050444300eb272c5a8b83783.jpg;0000-00-00 00:00:00;0000-00-00 00:00:00
411;PA-409;06.03.11;ADM;0;Figura ( Visi & Misi );PONTIANAK;PA;2019;2019;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
412;PA-410;06.03.11;FDR;0;Figura ( Visi & Misi );PONTIANAK;PA;2019;2019;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
413;PA-411;06.03.11;TMT;0;Figura ( Denah Lokasi );PONTIANAK;PA;2021;2021;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
414;PA-412;06.02.07;RXR;0;Tempat Sampah / Limbah;PONTIANAK;PA;2019;2019;Krisbow;6 Liter;NULL;Ace Hardware;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
415;PA-413;06.02.07;RXR;0;Tempat Sampah / Limbah;PONTIANAK;PA;2019;2019;Krisbow;6 Liter;NULL;Ace Hardware;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
416;PA-414;06.02.07;KOR_02;0;Tempat Sampah / Limbah;PONTIANAK;PA;2019;2019;Krisbow;10 Liter;NULL;Ace Hardware;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
417;PA-415;06.02.07;KOR_02;0;Tempat Sampah / Limbah;PONTIANAK;PA;2019;2019;Krisbow;10 Liter;NULL;Ace Hardware;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
418;PA-416;06.02.07;SDM;0;Tempat Sampah / Limbah;PONTIANAK;PA;2019;2019;Krisbow;10 Liter;NULL;Ace Hardware;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
419;PA-417;06.02.07;LTS;0;Tempat Sampah / Limbah;PONTIANAK;PA;2019;2019;Krisbow;10 Liter;NULL;Ace Hardware;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
420;PA-418;06.02.07;LTS;0;Tempat Sampah / Limbah;PONTIANAK;PA;2019;2019;Krisbow;10 Liter;NULL;Ace Hardware;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
421;PA-419;06.02.07;SWAB;0;Tempat Sampah / Limbah;PONTIANAK;PA;2019;2019;Krisbow;10 Liter;NULL;Ace Hardware;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
422;PA-420;06.02.07;SWAB;0;Tempat Sampah / Limbah;PONTIANAK;PA;2019;2019;Krisbow;10 Liter;NULL;Ace Hardware;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
423;PA-421;06.02.07;RPS.01;0;Tempat Sampah / Limbah;PONTIANAK;PA;2019;2019;Krisbow;10 Liter;NULL;Ace Hardware;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
424;PA-422;03.01.01;SDM;0;Meja Kerja;PONTIANAK;PA;2019;2019;Informa;NULL;NULL;Informa;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;public/databrg/33/424/16585414235524475877927036111855_be4c22bd31005010967790f33bc22124.jpg;0000-00-00 00:00:00;0000-00-00 00:00:00
425;PA-423;03.02.06;KCB;0;Kursi Eksekutif;PONTIANAK;PA;2019;2019;Informa;NULL;NULL;Informa;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
426;PA-424;03.02;KCB;0;Kursi ( Penghadap );PONTIANAK;PA;2019;2019;Informa;NULL;NULL;Informa;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
427;PA-425;03.02.02;KCB;0;Kursi Soffa Tamu;PONTIANAK;PA;2020;2020;Cellini;NULL;NULL;Emporium;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
428;PA-426;03.01.07;KCB;0;Meja Tamu;PONTIANAK;PA;2020;2020;Cellini;NULL;NULL;Emporium;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
429;PA-427;03.01.13;KCB;0;Meja Lainnya ( Sudut Kaca );PONTIANAK;PA;2020;2020;Informa;NULL;NULL;Informa;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
430;PA-428;03.05.01;MKT;0;White Board;PONTIANAK;PA;2020;2020;NULL;L (180CM) P (120CM);L (180CM) P (120CM);Aneka Makmur;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;public/databrg/33/430/IMG20220725114539_dba618a3b3665e724c665054e9a49bf2.jpg;0000-00-00 00:00:00;0000-00-00 00:00:00
431;PA-429;03.04.01;MKT;0;Lemari Arsip ( Sliding );PONTIANAK;PA;2019;2019;Informa;NULL;NULL;Informa;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;public/databrg/33/431/16584601857964523577019633203831_fae8f79c676f9cf2635862954269664c.jpg;0000-00-00 00:00:00;0000-00-00 00:00:00
433;PA-430;05.04.03;KEU;0;Komputer PC ( AIO );PONTIANAK;PA;2019;2019;Dell;3050 AIO;CN-OPM3F7-PE200-84S-0240-A00;Sion Computer;7899000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;public/databrg/33/433/16584595153435383200949081701546_b70fbfda7d1ecdbaaa44938f405b34d7.jpg;0000-00-00 00:00:00;0000-00-00 00:00:00
434;PA-431;05.04.17;KCB;0;Printer Desk Jet ( Brother );PONTIANAK;PA;2019;2019;Brother;MFC - T810W;NULL;Sion Computer;4150000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;public/databrg/33/434/16585422221232204594989749172186_8da1a9dec030cfb71b36f6ee22cfda82.jpg;0000-00-00 00:00:00;0000-00-00 00:00:00
435;PA-432;05.02.02;RPS.01;0;UPS;PONTIANAK;PA;2019;2019;Cyber Power;1500 VA/ 900 W;1A38T3000068;Sion Computer;1445454;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
436;PA-433;05.01.01;KOR_03;0;Televisi ( 50 Inch );PONTIANAK;PA;2019;2019;Polytron;NULL;NULL;Surya Makmur Elektronik;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
437;PA-434;05.04.11;SVR;0;Telepon ( Wireless );PONTIANAK;PA;2019;2019;Panasonic;KX- TGB110CX1;NULL;Cahaya Elektronik;375000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
